Truth,Time,Substream_ID,Value0,Critical
C,1359,0,C,False
A,1360,0,A,False
D,1361,0,D,False
E,1362,0,E,True
C,1363,0,C,False
B,1364,0,B,False
E,1365,0,E,True
C,1366,0,C,False
A,1367,0,A,False
D,1368,0,D,False
D,1369,0,D,False
E,1370,0,E,True
C,1371,0,C,False
A,1372,0,A,False
D,1373,0,D,False
D,1374,0,D,False
E,1375,0,E,True
C,1376,0,C,False
A,1377,0,A,False
D,1378,0,D,False
D,1379,0,D,False
E,1380,0,E,True
C,1381,0,C,False
A,1382,0,A,False
D,1383,0,D,False
E,1384,0,E,True
C,1385,0,C,False
A,1386,0,A,False
D,1387,0,D,False
D,1388,0,D,False
E,1389,0,E,True
C,1390,0,C,False
A,1391,0,A,False
D,1392,0,D,False
E,1393,0,E,True
C,1394,0,C,False
A,1395,0,A,False
C,1396,0,C,False
A,1397,0,A,False
C,1398,0,C,False
B,1399,0,B,False
E,1400,0,E,True
C,1401,0,C,False
A,1402,0,A,False
C,1403,0,C,False
B,1404,0,B,False
C,1405,0,C,False
B,1406,0,B,False
C,1407,0,C,False
A,1408,0,A,False
D,1409,0,D,False
D,1410,0,D,False
E,1411,0,E,True
C,1412,0,C,False
A,1413,0,A,False
D,1414,0,D,False
E,1415,0,E,True
C,1416,0,C,False
A,1417,0,A,False
C,1418,0,C,False
A,1419,0,A,False
D,1420,0,D,False
E,1421,0,E,True
A,1422,0,A,False
C,1423,0,C,False
A,1424,0,A,False
D,1425,0,D,False
E,1426,0,E,True
C,1427,0,C,False
A,1428,0,A,False
C,1429,0,C,False
B,1430,0,B,False
E,1431,0,E,True
C,1432,0,C,False
A,1433,0,A,False
C,1434,0,C,False
A,1435,0,A,False
C,1436,0,C,False
A,1437,0,A,False
C,1438,0,C,False
A,1439,0,A,False
D,1440,0,D,False
D,1441,0,D,False
E,1442,0,E,True
C,1443,0,C,False
B,1444,0,B,False
C,1445,0,C,False
A,1446,0,A,False
C,1447,0,C,False
A,1448,0,A,False
D,1449,0,D,False
E,1450,0,E,True
C,1451,0,C,False
A,1452,0,A,False
D,1453,0,D,False
E,1454,0,E,True
C,1455,0,C,False
A,1456,0,A,False
A,1457,0,A,False
A,1458,0,A,False
C,1459,0,C,False
B,1460,0,B,False
E,1461,0,E,True
C,1462,0,C,False
A,1463,0,A,False
D,1464,0,D,False
E,1465,0,E,True
A,1466,0,A,False
D,1467,0,D,False
E,1468,0,E,True
C,1469,0,C,False
A,1470,0,A,False
C,1471,0,C,False
A,1472,0,A,False
C,1473,0,C,False
A,1474,0,A,False
C,1475,0,C,False
A,1476,0,A,False
A,1477,0,A,False
C,1478,0,C,False
A,1479,0,A,False
D,1480,0,D,False
E,1481,0,E,True
C,1482,0,C,False
A,1483,0,A,False
C,1484,0,C,False
B,1485,0,B,False
E,1486,0,E,True
C,1487,0,C,False
A,1488,0,A,False
C,1489,0,C,False
B,1490,0,B,False
C,1491,0,C,False
A,1492,0,A,False
C,1493,0,C,False
A,1494,0,A,False
C,1495,0,C,False
A,1496,0,A,False
C,1497,0,C,False
B,1498,0,B,False
C,1499,0,C,False
A,1500,0,A,False
C,1501,0,C,False
B,1502,0,B,False
C,1503,0,C,False
A,1504,0,A,False
C,1505,0,C,False
A,1506,0,A,False
D,1507,0,D,False
D,1508,0,D,False
E,1509,0,E,True
C,1510,0,C,False
A,1511,0,A,False
C,1512,0,C,False
B,1513,0,B,False
C,1514,0,C,False
B,1515,0,B,False
E,1516,0,E,True
C,1517,0,C,False
A,1518,0,A,False
A,1519,0,A,False
C,1520,0,C,False
A,1521,0,A,False
D,1522,0,D,False
E,1523,0,E,True
C,1524,0,C,False
A,1525,0,A,False
D,1526,0,D,False
E,1527,0,E,True
C,1528,0,C,False
B,1529,0,B,False
C,1530,0,C,False
B,1531,0,B,False
C,1532,0,C,False
A,1533,0,A,False
D,1534,0,D,False
E,1535,0,E,True
C,1536,0,C,False
A,1537,0,A,False
D,1538,0,D,False
E,1539,0,E,True
A,1540,0,A,False
D,1541,0,D,False
D,1542,0,D,False
D,1543,0,D,False
E,1544,0,E,True
C,1545,0,C,False
B,1546,0,B,False
E,1547,0,E,True
C,1548,0,C,False
A,1549,0,A,False
A,1550,0,A,False
C,1551,0,C,False
B,1552,0,B,False
E,1553,0,E,True
C,1554,0,C,False
A,1555,0,A,False
C,1556,0,C,False
B,1557,0,B,False
C,1558,0,C,False
A,1559,0,A,False
D,1560,0,D,False
E,1561,0,E,True
C,1562,0,C,False
A,1563,0,A,False
D,1564,0,D,False
D,1565,0,D,False
E,1566,0,E,True
A,1567,0,A,False
C,1568,0,C,False
B,1569,0,B,False
C,1570,0,C,False
B,1571,0,B,False
C,1572,0,C,False
B,1573,0,B,False
E,1574,0,E,True
C,1575,0,C,False
A,1576,0,A,False
C,1577,0,C,False
A,1578,0,A,False
C,1579,0,C,False
B,1580,0,B,False
C,1581,0,C,False
A,1582,0,A,False
C,1583,0,C,False
B,1584,0,B,False
E,1585,0,E,True
C,1586,0,C,False
A,1587,0,A,False
D,1588,0,D,False
E,1589,0,E,True
C,1590,0,C,False
A,1591,0,A,False
C,1592,0,C,False
A,1593,0,A,False
C,1594,0,C,False
A,1595,0,A,False
D,1596,0,D,False
E,1597,0,E,True
C,1598,0,C,False
A,1599,0,A,False
C,1600,0,C,False
A,1601,0,A,False
C,1602,0,C,False
A,1603,0,A,False
C,1604,0,C,False
A,1605,0,A,False
C,1606,0,C,False
A,1607,0,A,False
C,1608,0,C,False
A,1609,0,A,False
A,1610,0,A,False
D,1611,0,D,False
D,1612,0,D,False
E,1613,0,E,True
C,1614,0,C,False
A,1615,0,A,False
D,1616,0,D,False
E,1617,0,E,True
C,1618,0,C,False
A,1619,0,A,False
C,1620,0,C,False
A,1621,0,A,False
C,1622,0,C,False
A,1623,0,A,False
C,1624,0,C,False
A,1625,0,A,False
A,1626,0,A,False
D,1627,0,D,False
E,1628,0,E,True
C,1629,0,C,False
A,1630,0,A,False
C,1631,0,C,False
B,1632,0,B,False
E,1633,0,E,True
C,1634,0,C,False
B,1635,0,B,False
E,1636,0,E,True
A,1637,0,A,False
C,1638,0,C,False
A,1639,0,A,False
C,1640,0,C,False
A,1641,0,A,False
A,1642,0,A,False
D,1643,0,D,False
E,1644,0,E,True
A,1645,0,A,False
A,1646,0,A,False
C,1647,0,C,False
A,1648,0,A,False
C,1649,0,C,False
A,1650,0,A,False
A,1651,0,A,False
C,1652,0,C,False
A,1653,0,A,False
C,1654,0,C,False
A,1655,0,A,False
D,1656,0,D,False
E,1657,0,E,True
C,1658,0,C,False
A,1659,0,A,False
D,1660,0,D,False
E,1661,0,E,True
C,1662,0,C,False
B,1663,0,B,False
C,1664,0,C,False
A,1665,0,A,False
C,1666,0,C,False
A,1667,0,A,False
C,1668,0,C,False
B,1669,0,B,False
C,1670,0,C,False
A,1671,0,A,False
D,1672,0,D,False
E,1673,0,E,True
C,1674,0,C,False
A,1675,0,A,False
D,1676,0,D,False
D,1677,0,D,False
E,1678,0,E,True
C,1679,0,C,False
A,1680,0,A,False
D,1681,0,D,False
E,1682,0,E,True
C,1683,0,C,False
B,1684,0,B,False
E,1685,0,E,True
A,1686,0,A,False
D,1687,0,D,False
D,1688,0,D,False
E,1689,0,E,True
C,1690,0,C,False
B,1691,0,B,False
E,1692,0,E,True
C,1693,0,C,False
A,1694,0,A,False
C,1695,0,C,False
A,1696,0,A,False
C,1697,0,C,False
B,1698,0,B,False
E,1699,0,E,True
C,1700,0,C,False
B,1701,0,B,False
C,1702,0,C,False
B,1703,0,B,False
E,1704,0,E,True
C,1705,0,C,False
B,1706,0,B,False
C,1707,0,C,False
A,1708,0,A,False
C,1709,0,C,False
A,1710,0,A,False
C,1711,0,C,False
B,1712,0,B,False
C,1713,0,C,False
A,1714,0,A,False
D,1715,0,D,False
E,1716,0,E,True
C,1717,0,C,False
A,1718,0,A,False
D,1719,0,D,False
E,1720,0,E,True
C,1721,0,C,False
A,1722,0,A,False
C,1723,0,C,False
A,1724,0,A,False
A,1725,0,A,False
D,1726,0,D,False
D,1727,0,D,False
D,1728,0,D,False
E,1729,0,E,True
C,1730,0,C,False
A,1731,0,A,False
C,1732,0,C,False
B,1733,0,B,False
E,1734,0,E,True
C,1735,0,C,False
A,1736,0,A,False
D,1737,0,D,False
D,1738,0,D,False
E,1739,0,E,True
C,1740,0,C,False
A,1741,0,A,False
C,1742,0,C,False
B,1743,0,B,False
C,1744,0,C,False
A,1745,0,A,False
C,1746,0,C,False
A,1747,0,A,False
C,1748,0,C,False
A,1749,0,A,False
C,1750,0,C,False
A,1751,0,A,False
A,1752,0,A,False
C,1753,0,C,False
A,1754,0,A,False
D,1755,0,D,False
E,1756,0,E,True
C,1757,0,C,False
A,1758,0,A,False
C,1759,0,C,False
B,1760,0,B,False
C,1761,0,C,False
B,1762,0,B,False
E,1763,0,E,True
C,1764,0,C,False
A,1765,0,A,False
A,1766,0,A,False
C,1767,0,C,False
A,1768,0,A,False
D,1769,0,D,False
E,1770,0,E,True
C,1771,0,C,False
B,1772,0,B,False
C,1773,0,C,False
A,1774,0,A,False
D,1775,0,D,False
E,1776,0,E,True
C,1777,0,C,False
B,1778,0,B,False
E,1779,0,E,True
C,1780,0,C,False
A,1781,0,A,False
C,1782,0,C,False
A,1783,0,A,False
C,1784,0,C,False
B,1785,0,B,False
C,1786,0,C,False
A,1787,0,A,False
C,1788,0,C,False
A,1789,0,A,False
D,1790,0,D,False
D,1791,0,D,False
D,1792,0,D,False
E,1793,0,E,True
C,1794,0,C,False
A,1795,0,A,False
D,1796,0,D,False
D,1797,0,D,False
E,1798,0,E,True
A,1799,0,A,False
D,1800,0,D,False
E,1801,0,E,True
C,1802,0,C,False
A,1803,0,A,False
C,1804,0,C,False
A,1805,0,A,False
A,1806,0,A,False
D,1807,0,D,False
D,1808,0,D,False
D,1809,0,D,False
E,1810,0,E,True
C,1811,0,C,False
A,1812,0,A,False
D,1813,0,D,False
D,1814,0,D,False
E,1815,0,E,True
C,1816,0,C,False
A,1817,0,A,False
D,1818,0,D,False
E,1819,0,E,True
C,1820,0,C,False
A,1821,0,A,False
C,1822,0,C,False
B,1823,0,B,False
C,1824,0,C,False
A,1825,0,A,False
C,1826,0,C,False
A,1827,0,A,False
C,1828,0,C,False
A,1829,0,A,False
D,1830,0,D,False
E,1831,0,E,True
C,1832,0,C,False
A,1833,0,A,False
D,1834,0,D,False
E,1835,0,E,True
A,1836,0,A,False
D,1837,0,D,False
E,1838,0,E,True
C,1839,0,C,False
B,1840,0,B,False
C,1841,0,C,False
A,1842,0,A,False
C,1843,0,C,False
A,1844,0,A,False
C,1845,0,C,False
A,1846,0,A,False
C,1847,0,C,False
A,1848,0,A,False
C,1849,0,C,False
B,1850,0,B,False
C,1851,0,C,False
B,1852,0,B,False
E,1853,0,E,True
C,1854,0,C,False
A,1855,0,A,False
C,1856,0,C,False
A,1857,0,A,False
D,1858,0,D,False
D,1859,0,D,False
E,1860,0,E,True
C,1861,0,C,False
A,1862,0,A,False
D,1863,0,D,False
E,1864,0,E,True
C,1865,0,C,False
A,1866,0,A,False
D,1867,0,D,False
E,1868,0,E,True
C,1869,0,C,False
A,1870,0,A,False
D,1871,0,D,False
E,1872,0,E,True
C,1873,0,C,False
A,1874,0,A,False
C,1875,0,C,False
A,1876,0,A,False
C,1877,0,C,False
B,1878,0,B,False
C,1879,0,C,False
B,1880,0,B,False
E,1881,0,E,True
A,1882,0,A,False
C,1883,0,C,False
A,1884,0,A,False
C,1885,0,C,False
B,1886,0,B,False
E,1887,0,E,True
C,1888,0,C,False
A,1889,0,A,False
D,1890,0,D,False
E,1891,0,E,True
C,1892,0,C,False
A,1893,0,A,False
D,1894,0,D,False
D,1895,0,D,False
E,1896,0,E,True
A,1897,0,A,False
C,1898,0,C,False
B,1899,0,B,False
C,1900,0,C,False
B,1901,0,B,False
C,1902,0,C,False
A,1903,0,A,False
D,1904,0,D,False
E,1905,0,E,True
C,1906,0,C,False
A,1907,0,A,False
D,1908,0,D,False
E,1909,0,E,True
C,1910,0,C,False
B,1911,0,B,False
E,1912,0,E,True
C,1913,0,C,False
A,1914,0,A,False
C,1915,0,C,False
A,1916,0,A,False
D,1917,0,D,False
D,1918,0,D,False
E,1919,0,E,True
C,1920,0,C,False
A,1921,0,A,False
C,1922,0,C,False
A,1923,0,A,False
D,1924,0,D,False
E,1925,0,E,True
C,1926,0,C,False
A,1927,0,A,False
A,1928,0,A,False
C,1929,0,C,False
B,1930,0,B,False
E,1931,0,E,True
C,1932,0,C,False
A,1933,0,A,False
C,1934,0,C,False
A,1935,0,A,False
C,1936,0,C,False
A,1937,0,A,False
C,1938,0,C,False
A,1939,0,A,False
D,1940,0,D,False
E,1941,0,E,True
A,1942,0,A,False
C,1943,0,C,False
A,1944,0,A,False
D,1945,0,D,False
E,1946,0,E,True
C,1947,0,C,False
A,1948,0,A,False
D,1949,0,D,False
D,1950,0,D,False
D,1951,0,D,False
E,1952,0,E,True
C,1953,0,C,False
A,1954,0,A,False
A,1955,0,A,False
C,1956,0,C,False
A,1957,0,A,False
D,1958,0,D,False
D,1959,0,D,False
E,1960,0,E,True
C,1961,0,C,False
A,1962,0,A,False
C,1963,0,C,False
A,1964,0,A,False
D,1965,0,D,False
E,1966,0,E,True
C,1967,0,C,False
A,1968,0,A,False
D,1969,0,D,False
E,1970,0,E,True
A,1971,0,A,False
D,1972,0,D,False
E,1973,0,E,True
C,1974,0,C,False
A,1975,0,A,False
C,1976,0,C,False
A,1977,0,A,False
C,1978,0,C,False
A,1979,0,A,False
D,1980,0,D,False
E,1981,0,E,True
C,1982,0,C,False
B,1983,0,B,False
C,1984,0,C,False
B,1985,0,B,False
E,1986,0,E,True
C,1987,0,C,False
B,1988,0,B,False
E,1989,0,E,True
C,1990,0,C,False
A,1991,0,A,False
A,1992,0,A,False
C,1993,0,C,False
A,1994,0,A,False
A,1995,0,A,False
D,1996,0,D,False
E,1997,0,E,True
C,1998,0,C,False
B,1999,0,B,False
C,2000,0,C,False
A,2001,0,A,False
D,2002,0,D,False
E,2003,0,E,True
C,2004,0,C,False
B,2005,0,B,False
C,2006,0,C,False
B,2007,0,B,False
E,2008,0,E,True
A,2009,0,A,False
D,2010,0,D,False
E,2011,0,E,True
C,2012,0,C,False
A,2013,0,A,False
D,2014,0,D,False
E,2015,0,E,True
C,2016,0,C,False
A,2017,0,A,False
C,2018,0,C,False
A,2019,0,A,False
A,2020,0,A,False
D,2021,0,D,False
D,2022,0,D,False
E,2023,0,E,True
A,2024,0,A,False
D,2025,0,D,False
E,2026,0,E,True
C,2027,0,C,False
B,2028,0,B,False
C,2029,0,C,False
B,2030,0,B,False
E,2031,0,E,True
C,2032,0,C,False
A,2033,0,A,False
C,2034,0,C,False
B,2035,0,B,False
C,2036,0,C,False
A,2037,0,A,False
D,2038,0,D,False
D,2039,0,D,False
E,2040,0,E,True
C,2041,0,C,False
A,2042,0,A,False
D,2043,0,D,False
E,2044,0,E,True
C,2045,0,C,False
A,2046,0,A,False
C,2047,0,C,False
A,2048,0,A,False
C,2049,0,C,False
A,2050,0,A,False
C,2051,0,C,False
A,2052,0,A,False
D,2053,0,D,False
E,2054,0,E,True
C,2055,0,C,False
A,2056,0,A,False
C,2057,0,C,False
B,2058,0,B,False
E,2059,0,E,True
C,2060,0,C,False
A,2061,0,A,False
D,2062,0,D,False
D,2063,0,D,False
E,2064,0,E,True
C,2065,0,C,False
A,2066,0,A,False
C,2067,0,C,False
A,2068,0,A,False
C,2069,0,C,False
A,2070,0,A,False
C,2071,0,C,False
B,2072,0,B,False
E,2073,0,E,True
A,2074,0,A,False
C,2075,0,C,False
B,2076,0,B,False
C,2077,0,C,False
B,2078,0,B,False
C,2079,0,C,False
A,2080,0,A,False
D,2081,0,D,False
E,2082,0,E,True
C,2083,0,C,False
A,2084,0,A,False
C,2085,0,C,False
A,2086,0,A,False
D,2087,0,D,False
E,2088,0,E,True
C,2089,0,C,False
B,2090,0,B,False
E,2091,0,E,True
C,2092,0,C,False
A,2093,0,A,False
D,2094,0,D,False
E,2095,0,E,True
C,2096,0,C,False
A,2097,0,A,False
C,2098,0,C,False
A,2099,0,A,False
D,2100,0,D,False
E,2101,0,E,True
C,2102,0,C,False
B,2103,0,B,False
E,2104,0,E,True
C,2105,0,C,False
B,2106,0,B,False
C,2107,0,C,False
B,2108,0,B,False
E,2109,0,E,True
C,2110,0,C,False
B,2111,0,B,False
E,2112,0,E,True
C,2113,0,C,False
B,2114,0,B,False
C,2115,0,C,False
A,2116,0,A,False
D,2117,0,D,False
D,2118,0,D,False
E,2119,0,E,True
A,2120,0,A,False
D,2121,0,D,False
E,2122,0,E,True
C,2123,0,C,False
B,2124,0,B,False
E,2125,0,E,True
C,2126,0,C,False
A,2127,0,A,False
D,2128,0,D,False
E,2129,0,E,True
A,2130,0,A,False
C,2131,0,C,False
B,2132,0,B,False
E,2133,0,E,True
A,2134,0,A,False
C,2135,0,C,False
A,2136,0,A,False
A,2137,0,A,False
C,2138,0,C,False
A,2139,0,A,False
D,2140,0,D,False
E,2141,0,E,True
C,2142,0,C,False
A,2143,0,A,False
D,2144,0,D,False
D,2145,0,D,False
E,2146,0,E,True
C,2147,0,C,False
A,2148,0,A,False
C,2149,0,C,False
A,2150,0,A,False
D,2151,0,D,False
E,2152,0,E,True
C,2153,0,C,False
A,2154,0,A,False
D,2155,0,D,False
E,2156,0,E,True
A,2157,0,A,False
C,2158,0,C,False
A,2159,0,A,False
D,2160,0,D,False
D,2161,0,D,False
E,2162,0,E,True
C,2163,0,C,False
A,2164,0,A,False
C,2165,0,C,False
A,2166,0,A,False
C,2167,0,C,False
A,2168,0,A,False
C,2169,0,C,False
B,2170,0,B,False
E,2171,0,E,True
A,2172,0,A,False
C,2173,0,C,False
B,2174,0,B,False
C,2175,0,C,False
A,2176,0,A,False
C,2177,0,C,False
B,2178,0,B,False
E,2179,0,E,True
C,2180,0,C,False
A,2181,0,A,False
D,2182,0,D,False
E,2183,0,E,True
C,2184,0,C,False
A,2185,0,A,False
D,2186,0,D,False
E,2187,0,E,True
C,2188,0,C,False
A,2189,0,A,False
C,2190,0,C,False
A,2191,0,A,False
A,2192,0,A,False
D,2193,0,D,False
E,2194,0,E,True
C,2195,0,C,False
B,2196,0,B,False
E,2197,0,E,True
C,2198,0,C,False
A,2199,0,A,False
C,2200,0,C,False
A,2201,0,A,False
C,2202,0,C,False
A,2203,0,A,False
C,2204,0,C,False
A,2205,0,A,False
D,2206,0,D,False
D,2207,0,D,False
E,2208,0,E,True
C,2209,0,C,False
A,2210,0,A,False
D,2211,0,D,False
D,2212,0,D,False
E,2213,0,E,True
C,2214,0,C,False
B,2215,0,B,False
E,2216,0,E,True
A,2217,0,A,False
C,2218,0,C,False
B,2219,0,B,False
E,2220,0,E,True
C,2221,0,C,False
A,2222,0,A,False
D,2223,0,D,False
E,2224,0,E,True
C,2225,0,C,False
A,2226,0,A,False
D,2227,0,D,False
E,2228,0,E,True
C,2229,0,C,False
A,2230,0,A,False
A,2231,0,A,False
D,2232,0,D,False
E,2233,0,E,True
C,2234,0,C,False
A,2235,0,A,False
D,2236,0,D,False
E,2237,0,E,True
A,2238,0,A,False
C,2239,0,C,False
B,2240,0,B,False
C,2241,0,C,False
A,2242,0,A,False
C,2243,0,C,False
A,2244,0,A,False
C,2245,0,C,False
B,2246,0,B,False
C,2247,0,C,False
B,2248,0,B,False
E,2249,0,E,True
C,2250,0,C,False
B,2251,0,B,False
E,2252,0,E,True
C,2253,0,C,False
A,2254,0,A,False
D,2255,0,D,False
E,2256,0,E,True
C,2257,0,C,False
A,2258,0,A,False
C,2259,0,C,False
A,2260,0,A,False
C,2261,0,C,False
A,2262,0,A,False
C,2263,0,C,False
B,2264,0,B,False
C,2265,0,C,False
A,2266,0,A,False
A,2267,0,A,False
D,2268,0,D,False
D,2269,0,D,False
E,2270,0,E,True
C,2271,0,C,False
A,2272,0,A,False
C,2273,0,C,False
A,2274,0,A,False
C,2275,0,C,False
A,2276,0,A,False
D,2277,0,D,False
E,2278,0,E,True
C,2279,0,C,False
B,2280,0,B,False
C,2281,0,C,False
A,2282,0,A,False
A,2283,0,A,False
C,2284,0,C,False
B,2285,0,B,False
C,2286,0,C,False
A,2287,0,A,False
C,2288,0,C,False
A,2289,0,A,False
D,2290,0,D,False
D,2291,0,D,False
E,2292,0,E,True
C,2293,0,C,False
B,2294,0,B,False
E,2295,0,E,True
C,2296,0,C,False
A,2297,0,A,False
C,2298,0,C,False
A,2299,0,A,False
D,2300,0,D,False
E,2301,0,E,True
C,2302,0,C,False
A,2303,0,A,False
C,2304,0,C,False
B,2305,0,B,False
E,2306,0,E,True
C,2307,0,C,False
A,2308,0,A,False
C,2309,0,C,False
B,2310,0,B,False
E,2311,0,E,True
C,2312,0,C,False
B,2313,0,B,False
C,2314,0,C,False
A,2315,0,A,False
C,2316,0,C,False
A,2317,0,A,False
D,2318,0,D,False
E,2319,0,E,True
C,2320,0,C,False
B,2321,0,B,False
C,2322,0,C,False
A,2323,0,A,False
D,2324,0,D,False
E,2325,0,E,True
C,2326,0,C,False
A,2327,0,A,False
C,2328,0,C,False
A,2329,0,A,False
D,2330,0,D,False
D,2331,0,D,False
E,2332,0,E,True
C,2333,0,C,False
A,2334,0,A,False
D,2335,0,D,False
E,2336,0,E,True
A,2337,0,A,False
C,2338,0,C,False
A,2339,0,A,False
D,2340,0,D,False
E,2341,0,E,True
C,2342,0,C,False
A,2343,0,A,False
C,2344,0,C,False
A,2345,0,A,False
D,2346,0,D,False
D,2347,0,D,False
E,2348,0,E,True
A,2349,0,A,False
A,2350,0,A,False
D,2351,0,D,False
D,2352,0,D,False
D,2353,0,D,False
E,2354,0,E,True
C,2355,0,C,False
A,2356,0,A,False
C,2357,0,C,False
B,2358,0,B,False
C,2359,0,C,False
A,2360,0,A,False
C,2361,0,C,False
A,2362,0,A,False
D,2363,0,D,False
E,2364,0,E,True
C,2365,0,C,False
A,2366,0,A,False
D,2367,0,D,False
D,2368,0,D,False
E,2369,0,E,True
C,2370,0,C,False
A,2371,0,A,False
A,2372,0,A,False
C,2373,0,C,False
A,2374,0,A,False
C,2375,0,C,False
A,2376,0,A,False
D,2377,0,D,False
E,2378,0,E,True
C,2379,0,C,False
B,2380,0,B,False
C,2381,0,C,False
A,2382,0,A,False
A,2383,0,A,False
A,2384,0,A,False
D,2385,0,D,False
D,2386,0,D,False
E,2387,0,E,True
C,2388,0,C,False
A,2389,0,A,False
A,2390,0,A,False
D,2391,0,D,False
D,2392,0,D,False
E,2393,0,E,True
A,2394,0,A,False
C,2395,0,C,False
B,2396,0,B,False
C,2397,0,C,False
A,2398,0,A,False
D,2399,0,D,False
E,2400,0,E,True
A,2401,0,A,False
D,2402,0,D,False
D,2403,0,D,False
E,2404,0,E,True
C,2405,0,C,False
B,2406,0,B,False
E,2407,0,E,True
C,2408,0,C,False
A,2409,0,A,False
D,2410,0,D,False
D,2411,0,D,False
E,2412,0,E,True
C,2413,0,C,False
B,2414,0,B,False
E,2415,0,E,True
C,2416,0,C,False
A,2417,0,A,False
C,2418,0,C,False
A,2419,0,A,False
D,2420,0,D,False
E,2421,0,E,True
C,2422,0,C,False
A,2423,0,A,False
C,2424,0,C,False
B,2425,0,B,False
C,2426,0,C,False
A,2427,0,A,False
D,2428,0,D,False
E,2429,0,E,True
C,2430,0,C,False
A,2431,0,A,False
D,2432,0,D,False
D,2433,0,D,False
E,2434,0,E,True
C,2435,0,C,False
A,2436,0,A,False
C,2437,0,C,False
B,2438,0,B,False
E,2439,0,E,True
A,2440,0,A,False
C,2441,0,C,False
A,2442,0,A,False
C,2443,0,C,False
B,2444,0,B,False
E,2445,0,E,True
C,2446,0,C,False
A,2447,0,A,False
C,2448,0,C,False
A,2449,0,A,False
A,2450,0,A,False
C,2451,0,C,False
A,2452,0,A,False
D,2453,0,D,False
D,2454,0,D,False
E,2455,0,E,True
C,2456,0,C,False
B,2457,0,B,False
C,2458,0,C,False
B,2459,0,B,False
E,2460,0,E,True
A,2461,0,A,False
C,2462,0,C,False
B,2463,0,B,False
E,2464,0,E,True
C,2465,0,C,False
A,2466,0,A,False
C,2467,0,C,False
A,2468,0,A,False
D,2469,0,D,False
D,2470,0,D,False
E,2471,0,E,True
C,2472,0,C,False
A,2473,0,A,False
D,2474,0,D,False
E,2475,0,E,True
C,2476,0,C,False
B,2477,0,B,False
C,2478,0,C,False
A,2479,0,A,False
C,2480,0,C,False
A,2481,0,A,False
C,2482,0,C,False
A,2483,0,A,False
C,2484,0,C,False
A,2485,0,A,False
D,2486,0,D,False
E,2487,0,E,True
C,2488,0,C,False
A,2489,0,A,False
C,2490,0,C,False
A,2491,0,A,False
C,2492,0,C,False
A,2493,0,A,False
C,2494,0,C,False
A,2495,0,A,False
D,2496,0,D,False
D,2497,0,D,False
D,2498,0,D,False
D,2499,0,D,False
E,2500,0,E,True
C,2501,0,C,False
A,2502,0,A,False
C,2503,0,C,False
A,2504,0,A,False
D,2505,0,D,False
E,2506,0,E,True
C,2507,0,C,False
A,2508,0,A,False
D,2509,0,D,False
E,2510,0,E,True
C,2511,0,C,False
A,2512,0,A,False
C,2513,0,C,False
A,2514,0,A,False
C,2515,0,C,False
B,2516,0,B,False
E,2517,0,E,True
C,2518,0,C,False
A,2519,0,A,False
C,2520,0,C,False
A,2521,0,A,False
D,2522,0,D,False
E,2523,0,E,True
C,2524,0,C,False
A,2525,0,A,False
C,2526,0,C,False
B,2527,0,B,False
E,2528,0,E,True
C,2529,0,C,False
A,2530,0,A,False
D,2531,0,D,False
E,2532,0,E,True
C,2533,0,C,False
A,2534,0,A,False
C,2535,0,C,False
A,2536,0,A,False
C,2537,0,C,False
A,2538,0,A,False
D,2539,0,D,False
D,2540,0,D,False
E,2541,0,E,True
C,2542,0,C,False
B,2543,0,B,False
E,2544,0,E,True
C,2545,0,C,False
B,2546,0,B,False
C,2547,0,C,False
A,2548,0,A,False
C,2549,0,C,False
A,2550,0,A,False
D,2551,0,D,False
E,2552,0,E,True
C,2553,0,C,False
B,2554,0,B,False
E,2555,0,E,True
C,2556,0,C,False
A,2557,0,A,False
C,2558,0,C,False
A,2559,0,A,False
D,2560,0,D,False
E,2561,0,E,True
C,2562,0,C,False
A,2563,0,A,False
A,2564,0,A,False
C,2565,0,C,False
A,2566,0,A,False
C,2567,0,C,False
A,2568,0,A,False
D,2569,0,D,False
E,2570,0,E,True
A,2571,0,A,False
A,2572,0,A,False
D,2573,0,D,False
E,2574,0,E,True
C,2575,0,C,False
A,2576,0,A,False
D,2577,0,D,False
E,2578,0,E,True
C,2579,0,C,False
A,2580,0,A,False
D,2581,0,D,False
D,2582,0,D,False
D,2583,0,D,False
D,2584,0,D,False
E,2585,0,E,True
C,2586,0,C,False
A,2587,0,A,False
A,2588,0,A,False
D,2589,0,D,False
E,2590,0,E,True
C,2591,0,C,False
B,2592,0,B,False
E,2593,0,E,True
C,2594,0,C,False
A,2595,0,A,False
C,2596,0,C,False
A,2597,0,A,False
D,2598,0,D,False
E,2599,0,E,True
C,2600,0,C,False
A,2601,0,A,False
D,2602,0,D,False
E,2603,0,E,True
A,2604,0,A,False
C,2605,0,C,False
A,2606,0,A,False
C,2607,0,C,False
A,2608,0,A,False
D,2609,0,D,False
E,2610,0,E,True
C,2611,0,C,False
A,2612,0,A,False
C,2613,0,C,False
A,2614,0,A,False
C,2615,0,C,False
B,2616,0,B,False
C,2617,0,C,False
B,2618,0,B,False
C,2619,0,C,False
A,2620,0,A,False
D,2621,0,D,False
E,2622,0,E,True
C,2623,0,C,False
A,2624,0,A,False
C,2625,0,C,False
A,2626,0,A,False
D,2627,0,D,False
E,2628,0,E,True
